,energy,mu
161,9675.154372,0.8822609016137961
162,9675.354372,0.8801279740325115
163,9675.554372,0.8802287631994308
164,9675.754372,0.8814197033392864
165,9675.954372,0.8853995397172256
166,9676.154372,0.8928918485375253
167,9676.354372,0.9020804524674988
168,9676.554372,0.9115325788650684
169,9676.754372,0.925610473918162
170,9676.954372,0.9414070596789731
171,9677.154372,0.9563647820864163
172,9677.354372,0.9744890029979315
173,9677.554372,0.9929505188686231
174,9677.754372,1.0136929806953892
175,9677.954372,1.0328710764029743
176,9678.154372,1.0525336067484494
177,9678.354372,1.0707163627403329
178,9678.554372,1.0864524612237232
179,9678.754372,1.1023838766334548
180,9678.954372,1.1157953926119952
181,9679.154372,1.124683913675608
182,9679.354372,1.1330941961072163
183,9679.554372,1.1381962262298146
184,9679.754372,1.1396531447381788
