0.105463	0.020081	0.080288	0.038298	0.109246	0.105768	0.148219	0.228919	0.266234	0.313279	0.495883	0.485423	0.675259	0.741138	0.716841	0.724216	0.713747	0.754656	0.538804	0.650516	0.481520	0.337393	0.439579	0.367929	0.131839	0.251285	0.243386	0.156432	0.201094	0.167506	0.220937	0.123794	0.231420	0.143145	0.283223	0.382033	0.255963	0.358171	0.548479	0.642560	0.574807	0.667875	0.754066	0.777533	0.931261	0.951316	1.061959	1.122506	1.127031	1.005955	1.020556	1.127106	1.141020	1.153602	1.005106	1.118479	0.991286	0.989432	0.927429	1.031392	0.893195	0.947822	0.984241	0.954168	0.943190	0.947701	0.855892	0.916515	0.946249	1.019376	0.926081	0.878939	0.887424	1.007346	0.970111	0.908294	0.996908	1.025482	1.102382	1.004210	1.020923	1.115486	1.136820	1.053878	1.116108	1.201992	1.136396	1.312477	1.224329	1.331567	1.374828	1.353532	1.423865	1.367604	1.481399	1.295875	1.300521	1.361427	1.475662	1.387838	1.368746	1.392474	1.404782	1.328633	1.337521	1.443394	1.533150	1.533611	1.503528	1.431150	1.567462	1.492509	1.566585	1.573533	1.460631	1.640400	1.633041	1.668636	1.637099	1.550419	1.570468	1.616120	1.490770	1.633993	1.450535	1.451770	1.537336	1.478225	1.533479	1.373854	1.430522	1.239729	1.242883	1.187147	1.150979	1.198823	1.062726	1.169833	1.087952	1.161658	1.125328	1.081984	0.953676	0.965505	0.958604	1.046388	1.148480	1.082830	1.127225	1.087570	1.019875	1.193861	1.072981	1.064520	1.073988	1.113622	1.226228	1.193437	1.108474	1.131323	1.156293	1.253279	1.061006	1.117532	1.146566	1.163450	1.143577	1.084800	1.141911	1.125362	1.012921	1.145901	1.083695	1.089150	0.973198	1.082281	1.047188	0.958739	1.128829	1.049619	1.092905	0.994788	1.055063	1.080446	1.135505	1.065514	1.073441	1.102732	1.033917	1.086377	1.167550	1.104527	1.030783	1.098908	1.102047	1.074772	1.099111	1.073181	1.197219	1.210317	1.087303	1.045116	1.209117	1.100648	1.071952	1.073117	1.206442	1.121936	1.017007	1.121820	1.198420	1.115136	1.133617	1.044291	1.046449	1.133035	1.179922	1.085084	1.104492	1.108663	1.122936	1.169549	1.037259	1.142498	0.983915	1.060024	1.145588	1.058879	1.066032	0.998261
0.011913	0.134304	0.127228	0.097663	0.098241	0.189212	0.145516	0.235775	0.240817	0.335411	0.501030	0.485718	0.673391	0.674924	0.643058	0.640323	0.736261	0.598845	0.676066	0.502324	0.555357	0.343568	0.270090	0.296084	0.311251	0.208189	0.153300	0.097772	0.047231	0.160592	0.085214	0.057459	0.170890	0.147529	0.304634	0.275458	0.327715	0.502573	0.410334	0.618966	0.708522	0.693249	0.857128	0.868902	0.870795	1.045304	0.929904	1.051632	0.988970	1.100828	1.049385	1.100646	0.986595	1.149054	1.141237	0.956074	1.070803	0.891608	1.050932	0.934921	0.915523	1.018739	0.937845	0.923555	0.992279	0.866840	0.843387	0.880668	0.946052	0.916485	1.027037	0.861220	0.998312	1.031230	0.959181	1.075560	1.085561	1.022164	1.104680	1.002905	1.117772	0.967643	1.085991	1.191860	1.162082	1.200146	1.231464	1.273191	1.224821	1.227168	1.412091	1.279597	1.292868	1.325615	1.320457	1.390628	1.308074	1.305942	1.394442	1.415137	1.447321	1.429674	1.429844	1.343710	1.482808	1.419900	1.378543	1.514346	1.532434	1.491348	1.405397	1.560112	1.581699	1.601859	1.623861	1.561615	1.527814	1.571799	1.616487	1.604359	1.608384	1.651325	1.513302	1.488968	1.580444	1.609106	1.424045	1.545750	1.432352	1.470648	1.434115	1.284318	1.211805	1.179205	1.204465	1.077804	1.234848	1.140857	1.170891	1.153398	1.078999	1.029534	1.043660	1.042582	1.069159	1.000677	0.962400	1.078796	1.092991	1.187316	1.101364	1.036660	1.076489	1.048220	1.172030	1.240412	1.099299	1.190003	1.172770	1.173672	1.150125	1.224770	1.166765	1.093494	1.111260	1.070927	1.055848	1.208152	1.213525	1.088031	1.196917	1.015469	1.012476	1.041130	1.093707	0.999158	1.054191	1.127536	1.091300	1.053292	1.081224	1.059660	1.058002	1.003122	1.063626	1.086890	1.042025	1.168232	1.156802	1.023672	1.168614	1.188257	1.190441	1.020144	1.050910	1.173837	1.091668	1.216790	1.067212	1.220736	1.081092	1.216569	1.161026	1.101839	1.193873	1.029388	1.216750	1.116938	1.141201	1.069134	1.091869	1.015933	1.144219	1.022514	1.100825	1.114849	1.035510	1.129881	0.981771	1.046230	1.147808	1.004109	1.109998	1.062822	1.087821	1.172674	1.091420	1.118232	1.133674	1.138785
0.189132	0.021314	0.031812	0.128089	0.123082	0.097143	0.233316	0.376230	0.328566	0.411405	0.532864	0.523921	0.648707	0.735646	0.759907	0.831531	0.790545	0.783978	0.618896	0.530228	0.457888	0.377477	0.255677	0.294864	0.198822	0.138076	0.132110	0.220081	0.160149	0.111145	0.098582	0.198029	0.153841	0.204048	0.305254	0.286297	0.275632	0.364172	0.563338	0.654909	0.544441	0.727926	0.706577	0.937383	0.999176	0.982421	1.038601	1.054915	1.084825	1.096103	1.159461	1.080093	1.005459	1.044290	0.959307	1.106212	1.048621	1.049920	0.892172	0.970441	0.849366	1.020558	1.009958	0.956160	0.858906	0.843630	1.010880	0.984157	0.967904	0.905585	1.012915	0.973353	0.877559	0.961749	0.970970	0.953580	0.909507	0.942229	0.928745	1.034433	1.144209	1.001532	1.017828	1.043365	1.051189	1.171275	1.269297	1.255662	1.187253	1.364903	1.331499	1.353160	1.439817	1.341033	1.424643	1.390215	1.364723	1.399671	1.362936	1.390103	1.314334	1.505385	1.364307	1.327784	1.358546	1.445930	1.413759	1.360822	1.527046	1.484687	1.521561	1.575816	1.467201	1.522071	1.522852	1.622644	1.520174	1.625068	1.528670	1.588163	1.535038	1.628545	1.545731	1.589628	1.537648	1.541766	1.466128	1.452594	1.380048	1.339117	1.353628	1.366554	1.372467	1.170559	1.165866	1.202951	1.092661	1.110028	1.171955	0.974511	1.131209	0.970034	1.137134	1.144835	0.997132	0.977465	1.127215	1.118495	1.134044	1.012062	1.101413	1.079120	1.121768	1.147127	1.185135	1.050798	1.111566	1.195616	1.174372	1.223156	1.208333	1.107340	1.154297	1.075885	1.208429	1.171520	1.051447	1.064269	1.141997	1.117891	1.163047	1.082625	1.049507	1.176717	1.093480	1.015038	1.142730	1.048984	1.050864	0.989318	1.113946	1.066591	1.037973	1.156015	1.083883	1.160302	0.989570	1.124570	1.084606	1.086016	1.075224	1.191126	1.011212	1.026498	1.136640	1.175344	1.036964	1.096789	1.069004	1.228599	1.105243	1.191314	1.046620	1.165936	1.193111	1.093033	1.163601	1.130505	1.205607	1.097030	1.008527	1.106788	1.156417	1.122437	1.158634	1.039495	1.092412	1.162039	1.031301	1.122038	0.991629	1.140542	1.092644	1.097846	1.030521	1.075616	1.121427	1.118281	1.152049	1.055508
0.179854	0.172038	0.145590	0.220798	0.225217	0.248916	0.297655	0.285085	0.429587	0.488211	0.549473	0.554683	0.565298	0.646246	0.671534	0.644456	0.707374	0.737406	0.667762	0.489509	0.482118	0.385728	0.375135	0.271015	0.298348	0.159359	0.177406	0.128568	0.145157	0.218214	0.076034	0.212521	0.113904	0.217446	0.269175	0.304896	0.247088	0.455396	0.547294	0.564450	0.684810	0.685916	0.817760	0.786822	0.933967	0.915062	0.987798	1.148257	0.995814	1.115403	1.166103	1.067795	1.033317	1.056533	1.083535	1.059866	1.058107	0.922502	1.039944	1.041220	0.929528	0.925635	0.829885	0.984415	0.928538	0.922458	0.981787	0.864139	0.925351	0.919964	0.897475	1.004415	0.998870	1.024272	0.907683	1.053191	1.061338	1.070010	1.075740	0.951659	1.144196	1.012902	1.157878	1.163963	1.132234	1.081327	1.210905	1.285957	1.221072	1.296270	1.389004	1.333179	1.434812	1.474351	1.469880	1.418471	1.474683	1.361569	1.360332	1.418471	1.499172	1.387170	1.476877	1.485193	1.399118	1.533150	1.508171	1.465377	1.418391	1.569374	1.568945	1.514182	1.436642	1.571482	1.489733	1.496576	1.469620	1.511479	1.483812	1.655241	1.542595	1.592116	1.581222	1.566852	1.615295	1.512139	1.425082	1.504429	1.429888	1.401489	1.471994	1.242822	1.394390	1.330506	1.220829	1.245697	1.077206	1.139149	1.074032	1.053213	1.076015	1.063662	1.014556	0.950859	0.975217	1.125397	0.998953	1.106343	1.149948	1.039948	1.021208	1.169639	1.073511	1.147726	1.093303	1.094060	1.216042	1.209536	1.138874	1.143138	1.123826	1.146583	1.228717	1.069983	1.242210	1.214774	1.232986	1.172007	1.058287	1.085540	1.122408	1.074992	1.136882	1.171362	0.996378	1.019021	0.998324	1.149940	1.032492	1.011222	0.974416	1.026430	0.996443	1.128236	1.082922	1.097216	1.163439	1.004703	1.080733	1.037933	1.011380	1.036878	1.064142	1.059342	1.070609	1.070920	1.107798	1.181576	1.152782	1.095027	1.216560	1.161948	1.156285	1.195983	1.035937	1.024369	1.054303	1.023102	1.162040	1.080014	1.137959	1.190580	1.158545	1.136068	1.000013	1.002009	1.143542	1.024285	1.069387	1.089648	0.980817	1.047016	1.047555	1.111032	1.177606	1.128799	1.125772	1.042753	1.184576	1.187393
0.182456	0.013986	0.062588	0.228616	0.197465	0.262615	0.277266	0.302212	0.365182	0.425750	0.494203	0.556907	0.663698	0.666443	0.673843	0.673249	0.724848	0.784171	0.565684	0.640987	0.501866	0.460492	0.270358	0.233568	0.324499	0.098950	0.242828	0.088669	0.042124	0.197920	0.208884	0.137426	0.182726	0.147048	0.264809	0.361953	0.409188	0.362723	0.562958	0.551928	0.686644	0.704138	0.794662	0.865718	0.942425	0.895764	1.115864	1.076947	1.128752	1.162281	1.002449	1.129320	1.008297	1.079745	1.028636	0.957353	0.927514	1.040494	0.984296	0.907188	0.958374	0.852269	0.831088	1.014951	0.947051	0.873435	0.940378	0.945760	0.841676	0.971504	1.000497	0.939556	0.919514	0.997243	0.935622	1.048364	0.903899	0.981962	1.088508	1.037669	0.999965	1.096978	1.156369	1.130028	1.044958	1.104460	1.101431	1.211707	1.180766	1.223475	1.279566	1.248271	1.312116	1.345835	1.348359	1.342298	1.396387	1.346598	1.316029	1.445660	1.389736	1.446461	1.356518	1.409643	1.469207	1.402172	1.513117	1.359038	1.375809	1.450341	1.549464	1.538400	1.585436	1.457328	1.630262	1.533971	1.566742	1.576090	1.481537	1.591196	1.514668	1.518387	1.551601	1.648953	1.512527	1.573318	1.484116	1.422686	1.475622	1.328639	1.292492	1.265005	1.340285	1.300205	1.208128	1.164286	1.144714	1.142452	1.090602	1.028432	0.980753	1.138049	1.088983	1.127943	1.116884	1.027951	1.048871	1.024550	0.982275	1.179467	1.001170	1.118560	1.111006	1.129425	1.174824	1.116031	1.185869	1.192954	1.215363	1.181015	1.231112	1.090056	1.173438	1.241198	1.062329	1.106270	1.203888	1.153571	1.155112	1.172419	1.073689	1.002960	1.111032	1.049720	1.057990	0.992164	1.035254	1.070373	1.054289	1.128663	1.111547	1.096148	0.986168	1.079927	1.019562	1.112447	1.111347	1.106991	1.160694	1.178219	1.164324	1.071011	1.045161	1.149590	1.075542	1.049240	1.112240	1.212403	1.213648	1.122160	1.219449	1.147417	1.206360	1.068563	1.166501	1.159839	1.119580	1.140414	1.200039	1.081839	1.149299	1.109908	1.081181	1.049617	1.111038	1.166757	1.102144	1.076611	0.997726	1.018042	1.053645	1.168472	1.000201	1.062887	1.086287	1.110251	1.059092	1.085463	1.145868	1.160403
0.188098	0.113621	0.130555	0.206786	0.184212	0.223133	0.302696	0.248655	0.272478	0.495355	0.459566	0.525265	0.660280	0.687674	0.672643	0.767056	0.816256	0.752538	0.702048	0.485168	0.550579	0.401893	0.374665	0.281106	0.244967	0.170432	0.191825	0.098657	0.086131	0.115713	0.041304	0.094565	0.078768	0.136802	0.192238	0.354291	0.293577	0.441488	0.489256	0.501713	0.613798	0.687698	0.773443	0.800109	0.997227	0.938229	1.077215	0.996890	1.138006	1.148327	1.144375	1.126140	1.029175	1.073043	0.949961	1.096426	0.911682	0.931068	0.945387	1.044244	0.901130	1.018232	0.938242	0.831321	0.878861	0.817673	1.010647	1.008208	0.991626	0.945063	0.853795	0.925622	0.908535	0.958183	1.022681	1.020234	0.951556	0.979659	1.092959	1.050880	0.994541	1.092871	1.004860	1.195357	1.190207	1.196395	1.263515	1.319831	1.244178	1.242171	1.356373	1.423851	1.342002	1.398473	1.383042	1.471809	1.401457	1.488236	1.368390	1.450211	1.326151	1.390254	1.428845	1.325321	1.352138	1.406466	1.346690	1.421381	1.477338	1.498181	1.568711	1.588254	1.454464	1.624108	1.495188	1.649353	1.468124	1.497201	1.560031	1.587323	1.652517	1.622253	1.519384	1.586838	1.511207	1.588358	1.518365	1.510519	1.535399	1.452430	1.437021	1.251045	1.259232	1.343906	1.258703	1.077719	1.158470	1.029249	1.044255	0.970192	0.970126	1.008882	1.079964	1.133120	1.014418	1.115830	1.094382	1.061695	0.993373	1.043212	1.071520	1.128366	1.079974	1.072760	1.056383	1.109910	1.235727	1.159395	1.175275	1.235602	1.114800	1.152486	1.229185	1.156387	1.165031	1.216725	1.099329	1.066223	1.132219	1.084131	1.188648	1.004985	1.016878	1.039557	1.028794	1.167138	1.161054	0.985280	1.072744	1.140250	1.146980	1.074259	1.015551	1.089169	0.975650	0.974079	1.023302	1.062998	1.062045	1.018165	1.024848	1.173243	1.083405	1.188623	1.090310	1.130416	1.045892	1.086203	1.091996	1.180432	1.176876	1.182267	1.101857	1.087950	1.031166	1.067978	1.151356	1.158422	1.109138	1.085257	1.152816	1.025876	1.097222	1.176693	1.072945	1.093533	1.161431	1.019723	1.066250	1.058455	1.008732	1.046955	1.159347	1.040583	1.029632	1.038045	1.099301	1.035403	1.190032	1.102687
0.021985	0.099337	0.102164	0.036365	0.098404	0.194854	0.244251	0.366190	0.371929	0.448703	0.572947	0.474417	0.574202	0.640941	0.727456	0.721301	0.738636	0.732941	0.664112	0.647848	0.432223	0.459603	0.266206	0.363598	0.174791	0.132665	0.136727	0.199301	0.126723	0.168241	0.043354	0.066436	0.178190	0.246986	0.234331	0.322110	0.267748	0.314254	0.409786	0.558602	0.651461	0.756869	0.802966	0.897762	0.861265	1.000738	1.014672	0.978793	1.145661	1.045978	1.134930	1.164074	1.158423	1.143930	1.072751	0.954884	1.094384	0.951151	0.993145	0.955122	0.953601	0.907971	0.979410	0.881334	0.940239	0.875221	0.990130	0.890891	0.938809	0.942764	0.922799	0.922547	0.864121	1.038898	0.958759	1.030814	0.945970	0.932259	0.966205	1.003719	0.953755	1.021620	1.129154	1.201972	1.117139	1.198717	1.236394	1.156216	1.333907	1.287792	1.364233	1.302277	1.395592	1.383561	1.386651	1.402539	1.430784	1.482379	1.403912	1.361442	1.334934	1.403966	1.339815	1.500797	1.395427	1.523191	1.501720	1.509733	1.389330	1.405124	1.594113	1.463486	1.461727	1.457433	1.571947	1.516888	1.600713	1.505346	1.624837	1.673560	1.482814	1.663877	1.585136	1.577718	1.627031	1.448899	1.513442	1.570230	1.359505	1.464677	1.312517	1.315105	1.354283	1.241021	1.190113	1.185778	1.181805	1.061148	1.152284	1.148669	1.108393	1.002088	1.024381	1.037715	1.101252	1.143439	1.036023	1.000698	1.118494	1.006434	1.052124	1.086641	1.167081	1.179990	1.140721	1.138467	1.089325	1.139302	1.091592	1.237937	1.186781	1.204324	1.229120	1.095014	1.176182	1.237993	1.092999	1.118102	1.153329	1.174492	1.180881	1.183676	1.148483	1.158042	0.976238	1.018886	1.138363	1.149685	1.038209	0.990732	1.028130	1.050687	1.100168	1.024918	1.078789	1.105745	1.153548	1.141901	1.076566	1.145434	1.169360	1.058567	1.147057	1.192619	1.079012	1.179636	1.122935	1.086359	1.132148	1.170339	1.085550	1.119014	1.213507	1.119377	1.031226	1.189730	1.175086	1.101130	1.184098	1.062006	1.116763	1.103964	1.120792	1.062616	1.063996	1.099168	1.019258	0.994057	1.149409	1.034138	1.157901	1.066837	1.149986	1.009236	1.075929	0.993717	1.086231	1.030162	1.020987	1.162050
0.152229	0.082023	0.176490	0.061835	0.189491	0.281271	0.233117	0.233566	0.325247	0.413587	0.505337	0.635132	0.586004	0.666277	0.631340	0.707654	0.799294	0.622267	0.529729	0.600552	0.525282	0.499173	0.393779	0.355734	0.232465	0.227377	0.162445	0.105367	0.159282	0.112533	0.195310	0.166898	0.180211	0.279053	0.213786	0.199487	0.292872	0.389853	0.560471	0.519000	0.647218	0.714979	0.737567	0.958315	0.886885	0.882013	0.919824	1.072166	1.136900	1.038249	1.043243	1.071197	1.165702	1.066161	1.133272	1.006776	1.081677	0.948608	0.877604	0.859016	0.978122	1.018244	0.853540	0.920061	0.971803	0.839401	0.840917	0.978285	0.908308	1.002538	1.003138	0.935194	0.939225	1.004807	1.021974	1.081458	1.063760	1.039780	0.941357	1.099834	0.982972	1.167541	1.073140	1.067520	1.206778	1.225214	1.248333	1.262945	1.277108	1.323403	1.356016	1.393375	1.270962	1.435703	1.448775	1.308205	1.494186	1.455779	1.408434	1.316603	1.498465	1.328090	1.334190	1.459646	1.383607	1.522867	1.494940	1.453733	1.415137	1.548797	1.518871	1.562602	1.594976	1.524922	1.626386	1.495314	1.482639	1.635052	1.624758	1.627525	1.524736	1.619769	1.507042	1.476536	1.643464	1.555611	1.535298	1.422657	1.538228	1.495130	1.293340	1.358352	1.307682	1.256672	1.173325	1.211823	1.139372	1.135926	1.065615	1.130941	1.113408	1.093515	1.074325	1.003690	1.087108	1.103029	1.025569	1.101973	1.163702	1.029137	1.003536	1.150208	1.093860	1.103818	1.216158	1.050701	1.105722	1.166658	1.217071	1.056898	1.062305	1.255180	1.116633	1.250574	1.111759	1.077948	1.113545	1.032826	1.146701	1.079955	1.182043	1.056446	1.155501	1.026161	1.093814	1.005605	0.984220	1.108085	1.021911	0.956592	0.976968	1.043960	0.981413	1.099496	1.016633	0.991719	1.087141	1.154124	1.136019	1.131818	1.082032	1.011774	1.159840	1.210509	1.176805	1.190479	1.201230	1.094972	1.053119	1.084054	1.071457	1.215079	1.069382	1.073720	1.149187	1.183652	1.132951	1.066549	1.185082	1.049764	1.010338	1.121895	1.166904	1.182544	1.102440	1.013060	1.015344	1.008291	1.144934	0.989124	1.059922	1.082305	1.033957	1.017786	1.027420	1.084684	1.025319	1.046959	1.152907	1.005027
0.177616	0.093907	0.066227	0.165286	0.086305	0.271693	0.155933	0.283734	0.387774	0.426157	0.567146	0.570917	0.678546	0.598081	0.767548	0.663877	0.690904	0.678594	0.672566	0.567875	0.423496	0.383570	0.304171	0.277742	0.142700	0.260757	0.153911	0.142783	0.036021	0.216729	0.055252	0.057788	0.130394	0.184046	0.316128	0.277023	0.340204	0.315993	0.438168	0.460814	0.630926	0.746177	0.854868	0.815067	1.012682	0.965404	1.029947	0.962561	1.089961	1.073377	1.120359	1.028153	1.018337	1.038738	1.064363	0.964972	0.968689	0.919377	1.028857	0.900949	1.007121	0.911733	0.977275	0.848715	0.859296	0.877798	0.863743	0.973583	0.987849	1.002418	0.898080	0.894685	0.931153	1.067206	1.033292	0.964751	1.097322	1.100245	1.040038	1.127925	1.103247	1.154375	1.008333	1.187239	1.227969	1.238874	1.180374	1.254937	1.173814	1.378598	1.246346	1.266689	1.351950	1.355072	1.306284	1.361963	1.402838	1.473433	1.367505	1.356729	1.412785	1.466888	1.420873	1.336881	1.402782	1.482399	1.442889	1.441343	1.396572	1.489207	1.591032	1.557369	1.613245	1.614507	1.599267	1.644819	1.579524	1.560176	1.531843	1.601653	1.477241	1.526787	1.482022	1.512557	1.456010	1.467644	1.522345	1.392429	1.534806	1.378186	1.334471	1.242253	1.333197	1.297966	1.227351	1.089895	1.125390	1.069640	1.137016	1.094547	1.020700	1.008632	1.088740	1.009826	1.038248	1.133205	1.146554	1.126698	1.148970	1.039978	1.032431	1.196759	1.050552	1.063141	1.055458	1.231605	1.099577	1.189880	1.228686	1.186736	1.192816	1.118699	1.218777	1.172261	1.181165	1.083295	1.132014	1.063183	1.159058	1.050987	1.169460	1.108294	1.087011	1.032530	1.149703	1.086154	0.964009	0.985480	1.142570	0.997714	1.013047	0.964765	1.134467	1.127157	1.161715	1.089481	0.977322	1.147551	1.123749	1.071626	1.143880	1.152244	1.163575	1.116488	1.103498	1.193566	1.090615	1.039423	1.143557	1.129521	1.228172	1.216284	1.203133	1.104135	1.158025	1.146673	1.204518	1.095911	1.127529	1.108264	1.026236	1.180337	1.064053	1.068724	1.007526	1.139125	0.993216	1.163609	1.019937	1.009925	1.120006	1.166617	1.136280	1.052677	1.139443	1.041581	1.055630	1.097129	1.043687	1.164043
0.129776	0.072113	0.147449	0.210172	0.245357	0.238241	0.180572	0.273754	0.353327	0.490596	0.475185	0.601894	0.561450	0.667863	0.763843	0.654701	0.641050	0.716490	0.696208	0.461902	0.488883	0.341637	0.418683	0.305927	0.127832	0.249142	0.107934	0.044284	0.146395	0.038364	0.086405	0.233485	0.245476	0.280758	0.185949	0.240588	0.363203	0.312088	0.513718	0.569465	0.609494	0.764074	0.699512	0.766239	0.943287	0.938546	0.912114	1.029080	1.080106	1.114247	1.025270	1.161345	1.008527	1.139298	1.077789	0.995873	1.052258	0.918395	1.065003	1.040045	0.944612	0.930952	0.850483	1.001731	0.821399	0.889381	0.995815	0.991272	0.886495	0.879374	1.002568	0.975139	0.899265	1.050547	0.910220	1.069955	1.107076	0.925700	0.985683	1.065451	1.101428	0.982963	1.087928	1.023774	1.097287	1.230337	1.106616	1.272655	1.348387	1.367550	1.335000	1.446062	1.293600	1.353012	1.452942	1.429512	1.398158	1.357665	1.321509	1.337565	1.403845	1.473454	1.428870	1.333876	1.364155	1.363985	1.442983	1.550690	1.485047	1.472739	1.465449	1.414808	1.492325	1.477161	1.543195	1.634198	1.625591	1.571613	1.672933	1.578035	1.669761	1.560190	1.548198	1.608179	1.522886	1.517450	1.594499	1.437962	1.499604	1.424447	1.307387	1.341699	1.275273	1.185198	1.265749	1.160419	1.082258	1.103010	1.133819	1.040846	0.959698	0.986724	1.079809	1.024926	1.116043	1.103763	1.111491	1.065098	1.140741	1.157457	1.041134	1.180761	1.144998	1.144546	1.187220	1.144961	1.167672	1.149102	1.197481	1.139373	1.063604	1.124605	1.211127	1.132392	1.107088	1.190246	1.154879	1.051744	1.215345	1.125038	1.032655	1.089714	1.116820	1.158127	0.980441	0.969160	1.033681	1.157834	1.097525	1.031457	1.021174	1.097779	1.116520	1.149688	1.090158	1.124197	1.142453	0.989739	1.127491	1.080657	0.999228	1.010707	1.112644	1.193439	1.153247	1.158412	1.204211	1.081239	1.098833	1.100079	1.152574	1.063291	1.199249	1.123743	1.201154	1.176512	1.029878	1.059541	1.089833	1.127432	1.102360	1.131295	1.055033	0.992177	1.013429	1.006399	1.172306	1.120757	1.150993	1.020097	1.081289	1.015914	1.040941	1.004987	1.108217	1.145487	1.182833	1.103087	1.160066	1.049838
