,energy,mu
168,4972.0,0.13353788551703513
169,4972.2,0.12670776205350165
170,4972.4,0.11940692087154083
171,4972.6,0.11143297729843459
172,4972.8,0.10999739815152558
173,4973.0,0.1093289256395838
174,4973.2,0.11569793424954977
175,4973.4,0.12172032966307636
176,4973.6,0.12919783324029338
177,4973.8,0.13488685548102622
178,4974.0,0.13656680854155195
179,4974.2,0.13608317127363637
180,4974.4,0.13425999500188776
181,4974.6,0.1316051719856457
182,4974.8,0.1295540915007198
183,4975.0,0.12257560507356124
184,4975.2,0.11799586341465781
185,4975.4,0.11442611861262592
186,4975.6,0.11135047691790644
187,4975.8,0.10670969301418493
188,4976.0,0.10722855613984475
189,4976.2,0.10901549963076682
190,4976.4,0.1136794690794653
191,4976.6,0.11739927207326498
192,4976.8,0.12464007923693919
