0.000000000000000000e+00 4.940909999999999854e+03 4.943909999999999854e+03 4.945909999999999854e+03 4.946909999999999854e+03 4.947109999999999673e+03 4.947310000000000400e+03 4.947510000000000218e+03 4.947710000000000036e+03 4.947909999999999854e+03 4.948109999999999673e+03 4.948310000000000400e+03 4.948510000000000218e+03 4.948710000000000036e+03 4.948909999999999854e+03 4.949109999999999673e+03 4.949310000000000400e+03 4.949510000000000218e+03 4.949710000000000036e+03 4.949909999999999854e+03 4.950109999999999673e+03 4.950310000000000400e+03 4.950510000000000218e+03 4.950710000000000036e+03 4.950909999999999854e+03 4.951109999999999673e+03 4.951310000000000400e+03 4.951510000000000218e+03 4.951710000000000036e+03 4.951909999999999854e+03 4.952109999999999673e+03 4.952310000000000400e+03 4.952510000000000218e+03 4.952710000000000036e+03 4.952909999999999854e+03 4.953109999999999673e+03 4.953310000000000400e+03 4.953510000000000218e+03 4.953710000000000036e+03 4.953909999999999854e+03 4.954109999999999673e+03 4.954310000000000400e+03 4.954510000000000218e+03 4.954710000000000036e+03 4.954909999999999854e+03 4.955109999999999673e+03 4.955310000000000400e+03 4.955510000000000218e+03 4.955710000000000036e+03 4.955909999999999854e+03 4.956109999999999673e+03 4.956310000000000400e+03 4.956510000000000218e+03 4.956710000000000036e+03 4.956909999999999854e+03 4.957109999999999673e+03 4.957310000000000400e+03 4.957510000000000218e+03 4.957710000000000036e+03 4.957909999999999854e+03 4.958109999999999673e+03 4.958310000000000400e+03 4.958510000000000218e+03 4.958710000000000036e+03 4.958909999999999854e+03 4.959109999999999673e+03 4.959310000000000400e+03 4.959510000000000218e+03 4.959710000000000036e+03 4.959909999999999854e+03 4.960109999999999673e+03 4.960310000000000400e+03 4.960510000000000218e+03 4.960710000000000036e+03 4.960909999999999854e+03 4.961109999999999673e+03 4.961310000000000400e+03 4.961510000000000218e+03 4.961710000000000036e+03 4.961909999999999854e+03 4.962109999999999673e+03 4.962310000000000400e+03 4.962510000000000218e+03 4.962710000000000036e+03 4.962909999999999854e+03 4.963109999999999673e+03 4.963310000000000400e+03 4.963510000000000218e+03 4.963710000000000036e+03 4.963909999999999854e+03 4.964109999999999673e+03 4.964310000000000400e+03 4.964510000000000218e+03 4.964710000000000036e+03 4.964909999999999854e+03 4.965109999999999673e+03 4.965310000000000400e+03 4.965510000000000218e+03 4.965710000000000036e+03 4.965909999999999854e+03 4.966109999999999673e+03 4.966310000000000400e+03 4.966510000000000218e+03 4.966710000000000036e+03 4.966909999999999854e+03 4.967109999999999673e+03 4.967310000000000400e+03 4.967510000000000218e+03 4.967710000000000036e+03 4.967909999999999854e+03 4.968109999999999673e+03 4.968310000000000400e+03 4.968510000000000218e+03 4.968710000000000036e+03 4.968909999999999854e+03 4.969109999999999673e+03 4.969310000000000400e+03 4.969510000000000218e+03 4.969710000000000036e+03 4.969909999999999854e+03 4.970109999999999673e+03 4.970310000000000400e+03 4.970510000000000218e+03 4.970710000000000036e+03 4.970909999999999854e+03 4.971109999999999673e+03 4.971310000000000400e+03 4.971510000000000218e+03 4.971710000000000036e+03 4.971909999999999854e+03 4.972109999999999673e+03 4.972310000000000400e+03 4.972510000000000218e+03 4.972710000000000036e+03 4.972909999999999854e+03 4.973109999999999673e+03 4.973310000000000400e+03 4.973510000000000218e+03 4.973710000000000036e+03 4.973909999999999854e+03 4.974109999999999673e+03 4.974310000000000400e+03 4.974510000000000218e+03 4.974710000000000036e+03 4.974909999999999854e+03 4.975109999999999673e+03 4.975310000000000400e+03 4.975510000000000218e+03 4.975710000000000036e+03 4.975909999999999854e+03 4.976109999999999673e+03 4.976310000000000400e+03 4.976510000000000218e+03 4.976710000000000036e+03 4.976909999999999854e+03 4.977109999999999673e+03 4.977310000000000400e+03 4.977510000000000218e+03 4.977710000000000036e+03 4.977909999999999854e+03 4.978109999999999673e+03 4.978310000000000400e+03 4.978510000000000218e+03 4.978710000000000036e+03 4.978909999999999854e+03 4.979109999999999673e+03 4.979310000000000400e+03 4.979510000000000218e+03 4.979710000000000036e+03 4.979909999999999854e+03 4.980109999999999673e+03 4.980310000000000400e+03 4.980510000000000218e+03 4.980710000000000036e+03 4.980909999999999854e+03 4.981109999999999673e+03 4.981310000000000400e+03 4.981510000000000218e+03 4.981710000000000036e+03 4.981909999999999854e+03 4.982109999999999673e+03 4.982310000000000400e+03 4.982510000000000218e+03 4.982710000000000036e+03 4.982909999999999854e+03 4.983109999999999673e+03 4.983310000000000400e+03 4.983510000000000218e+03 4.983710000000000036e+03 4.983909999999999854e+03 4.984109999999999673e+03 4.984310000000000400e+03 4.984510000000000218e+03 4.984710000000000036e+03 4.984909999999999854e+03 4.985109999999999673e+03 4.985310000000000400e+03 4.985510000000000218e+03 4.985710000000000036e+03 4.985909999999999854e+03 4.986109999999999673e+03 4.986310000000000400e+03 4.986510000000000218e+03 4.986710000000000036e+03 4.986909999999999854e+03 4.987109999999999673e+03 4.987310000000000400e+03 4.987510000000000218e+03 4.987710000000000036e+03 4.987909999999999854e+03 4.988109999999999673e+03 4.988310000000000400e+03 4.988510000000000218e+03 4.988710000000000036e+03 4.988909999999999854e+03 4.989109999999999673e+03 4.989310000000000400e+03 4.989510000000000218e+03 4.989710000000000036e+03 4.989909999999999854e+03 4.990109999999999673e+03 4.990310000000000400e+03 4.990510000000000218e+03 4.990710000000000036e+03 4.990909999999999854e+03 4.991109999999999673e+03 4.991310000000000400e+03 4.991510000000000218e+03 4.991710000000000036e+03 4.991909999999999854e+03 4.992109999999999673e+03 4.992310000000000400e+03 4.992510000000000218e+03 4.992710000000000036e+03 4.992909999999999854e+03 4.993109999999999673e+03 4.993310000000000400e+03 4.993510000000000218e+03 4.993710000000000036e+03 4.993909999999999854e+03 4.994109999999999673e+03 4.994310000000000400e+03 4.994510000000000218e+03 4.994710000000000036e+03 4.994909999999999854e+03 4.995109999999999673e+03 4.995310000000000400e+03 4.995510000000000218e+03 4.995710000000000036e+03 4.995909999999999854e+03 4.996109999999999673e+03 4.996329999999999927e+03 4.996590000000000146e+03 4.996869999999999891e+03 4.997180000000000291e+03 4.997520000000000437e+03 4.997890000000000327e+03 4.998279999999999745e+03 4.998699999999999818e+03 4.999149999999999636e+03 4.999630000000000109e+03 5.000130000000000109e+03 5.000659999999999854e+03 5.001220000000000255e+03 5.001810000000000400e+03 5.002420000000000073e+03 5.003069999999999709e+03 5.003739999999999782e+03 5.004439999999999600e+03 5.005159999999999854e+03 5.005909999999999854e+03 5.006699999999999818e+03 5.007500000000000000e+03 5.008340000000000146e+03 5.009199999999999818e+03 5.010100000000000364e+03 5.011010000000000218e+03 5.011960000000000036e+03 5.012939999999999600e+03 5.013939999999999600e+03 5.014970000000000255e+03 5.016029999999999745e+03 5.017109999999999673e+03 5.018229999999999563e+03 5.019369999999999891e+03 5.020510000000000218e+03 5.021670000000000073e+03 5.022840000000000146e+03 5.024029999999999745e+03 5.025220000000000255e+03 5.026430000000000291e+03 5.027649999999999636e+03 5.028880000000000109e+03 5.030130000000000109e+03 5.031380000000000109e+03 5.032649999999999636e+03 5.033930000000000291e+03 5.035229999999999563e+03 5.036529999999999745e+03 5.037850000000000364e+03 5.039180000000000291e+03 5.040520000000000437e+03 5.041880000000000109e+03 5.043239999999999782e+03 5.044619999999999891e+03 5.046010000000000218e+03 5.047409999999999854e+03 5.048829999999999927e+03 5.050260000000000218e+03 5.051699999999999818e+03 5.053149999999999636e+03 5.054609999999999673e+03 5.056090000000000146e+03 5.057579999999999927e+03 5.059079999999999927e+03 5.060590000000000146e+03 9.459692634999999427e+03 9.464692634999999427e+03 9.469692634999999427e+03 9.474692634999999427e+03 9.479692634999999427e+03 9.484692634999999427e+03 9.489692634999999427e+03 9.494692634999999427e+03 9.499692634999999427e+03 9.504692634999999427e+03 9.509692634999999427e+03 9.514692634999999427e+03 9.519692634999999427e+03 9.524692634999999427e+03 9.529692634999999427e+03 9.534692634999999427e+03 9.539692634999999427e+03 9.544692634999999427e+03 9.549692634999999427e+03 9.554692634999999427e+03 9.559692634999999427e+03 9.564692634999999427e+03 9.569692634999999427e+03 9.574692634999999427e+03 9.579692634999999427e+03 9.584692634999999427e+03 9.589692634999999427e+03 9.594692634999999427e+03 9.599692634999999427e+03 9.604692634999999427e+03 9.609692634999999427e+03 9.614692634999999427e+03 9.619692634999999427e+03 9.624692634999999427e+03 9.629692634999999427e+03 9.633692634999999427e+03 9.636692634999999427e+03 9.638692634999999427e+03 9.639692634999999427e+03 9.639892635000000155e+03 9.640092635000000882e+03 9.640292634999999791e+03 9.640492635000000519e+03 9.640692634999999427e+03 9.640892635000000155e+03 9.641092635000000882e+03 9.641292634999999791e+03 9.641492635000000519e+03 9.641692634999999427e+03 9.641892635000000155e+03 9.642092635000000882e+03 9.642292634999999791e+03 9.642492635000000519e+03 9.642692634999999427e+03 9.642892635000000155e+03 9.643092635000000882e+03 9.643292634999999791e+03 9.643492635000000519e+03 9.643692634999999427e+03 9.643892635000000155e+03 9.644092635000000882e+03 9.644292634999999791e+03 9.644492635000000519e+03 9.644692634999999427e+03 9.644892635000000155e+03 9.645092635000000882e+03 9.645292634999999791e+03 9.645492635000000519e+03 9.645692634999999427e+03 9.645892635000000155e+03 9.646092635000000882e+03 9.646292634999999791e+03 9.646492635000000519e+03 9.646692634999999427e+03 9.646892635000000155e+03 9.647092635000000882e+03 9.647292634999999791e+03 9.647492635000000519e+03 9.647692634999999427e+03 9.647892635000000155e+03 9.648092635000000882e+03 9.648292634999999791e+03 9.648492635000000519e+03 9.648692634999999427e+03 9.648892635000000155e+03 9.649092635000000882e+03 9.649292634999999791e+03 9.649492635000000519e+03 9.649692634999999427e+03 9.649892635000000155e+03 9.650092635000000882e+03 9.650292634999999791e+03 9.650492635000000519e+03 9.650692634999999427e+03 9.650892635000000155e+03 9.651092635000000882e+03 9.651292634999999791e+03 9.651492635000000519e+03 9.651692634999999427e+03 9.651892635000000155e+03 9.652092635000000882e+03 9.652292634999999791e+03 9.652492635000000519e+03 9.652692634999999427e+03 9.652892635000000155e+03 9.653092635000000882e+03 9.653292634999999791e+03 9.653492635000000519e+03 9.653692634999999427e+03 9.653892635000000155e+03 9.654092635000000882e+03 9.654292634999999791e+03 9.654492635000000519e+03 9.654692634999999427e+03 9.654892635000000155e+03 9.655092635000000882e+03 9.655292634999999791e+03 9.655492635000000519e+03 9.655692634999999427e+03 9.655892635000000155e+03 9.656092635000000882e+03 9.656292634999999791e+03 9.656492635000000519e+03 9.656692634999999427e+03 9.656892635000000155e+03 9.657092635000000882e+03 9.657292634999999791e+03 9.657492635000000519e+03 9.657692634999999427e+03 9.657892635000000155e+03 9.658092635000000882e+03 9.658292634999999791e+03 9.658492635000000519e+03 9.658692634999999427e+03 9.658892635000000155e+03 9.659092635000000882e+03 9.659292634999999791e+03 9.659492635000000519e+03 9.659692634999999427e+03 9.659892635000000155e+03 9.660092635000000882e+03 9.660292634999999791e+03 9.660492635000000519e+03 9.660692634999999427e+03 9.660892635000000155e+03 9.661092635000000882e+03 9.661292634999999791e+03 9.661492635000000519e+03 9.661692634999999427e+03 9.661892635000000155e+03 9.662092635000000882e+03 9.662292634999999791e+03 9.662492635000000519e+03 9.662692634999999427e+03 9.662892635000000155e+03 9.663092635000000882e+03 9.663292634999999791e+03 9.663492635000000519e+03 9.663692634999999427e+03 9.663892635000000155e+03 9.664092635000000882e+03 9.664292634999999791e+03 9.664492635000000519e+03 9.664692634999999427e+03 9.664892635000000155e+03 9.665092635000000882e+03 9.665292634999999791e+03 9.665492635000000519e+03 9.665692634999999427e+03 9.665892635000000155e+03 9.666092635000000882e+03 9.666292634999999791e+03 9.666492635000000519e+03 9.666692634999999427e+03 9.666892635000000155e+03 9.667092635000000882e+03 9.667292634999999791e+03 9.667492635000000519e+03 9.667692634999999427e+03 9.667892635000000155e+03 9.668092635000000882e+03 9.668292634999999791e+03 9.668492635000000519e+03 9.668692634999999427e+03 9.668892635000000155e+03 9.669092635000000882e+03 9.669292634999999791e+03 9.669492635000000519e+03 9.669692634999999427e+03 9.669892635000000155e+03 9.670092635000000882e+03 9.670292634999999791e+03 9.670492635000000519e+03 9.670692634999999427e+03 9.670892635000000155e+03 9.671092635000000882e+03 9.671292634999999791e+03 9.671492635000000519e+03 9.671692634999999427e+03 9.671892635000000155e+03 9.672092635000000882e+03 9.672292634999999791e+03 9.672492635000000519e+03 9.672692634999999427e+03 9.672892635000000155e+03 9.673092635000000882e+03 9.673292634999999791e+03 9.673492635000000519e+03 9.673692634999999427e+03 9.673892635000000155e+03 9.674092635000000882e+03 9.674292634999999791e+03 9.674492635000000519e+03 9.674692634999999427e+03 9.674892635000000155e+03 9.675092635000000882e+03 9.675292634999999791e+03 9.675492635000000519e+03 9.675692634999999427e+03 9.675892635000000155e+03 9.676092635000000882e+03 9.676292634999999791e+03 9.676492635000000519e+03 9.676692634999999427e+03 9.676892635000000155e+03 9.677092635000000882e+03 9.677292634999999791e+03 9.677492635000000519e+03 9.677692634999999427e+03 9.677892635000000155e+03 9.678092635000000882e+03 9.678292634999999791e+03 9.678492635000000519e+03 9.678692634999999427e+03 9.678892635000000155e+03 9.679092635000000882e+03 9.679292634999999791e+03 9.679492635000000519e+03 9.679692634999999427e+03 9.679892635000000155e+03 9.680092635000000882e+03 9.680292634999999791e+03 9.680492635000000519e+03 9.680692634999999427e+03 9.680892635000000155e+03 9.681092635000000882e+03 9.681292634999999791e+03 9.681492635000000519e+03 9.681692634999999427e+03 9.681892635000000155e+03 9.682092635000000882e+03 9.682292634999999791e+03 9.682492635000000519e+03 9.682692634999999427e+03 9.682892635000000155e+03 9.683092635000000882e+03 9.683292634999999791e+03 9.683492635000000519e+03 9.683692634999999427e+03 9.683892635000000155e+03 9.684092635000000882e+03 9.684292634999999791e+03 9.684492635000000519e+03 9.684692634999999427e+03 9.684892635000000155e+03 9.685092635000000882e+03 9.685292634999999791e+03 9.685492635000000519e+03 9.685692634999999427e+03 9.685892635000000155e+03 9.686092635000000882e+03 9.686292634999999791e+03 9.686492635000000519e+03 9.686692634999999427e+03 9.686892635000000155e+03 9.687092635000000882e+03 9.687292634999999791e+03 9.687492635000000519e+03 9.687692634999999427e+03 9.687892635000000155e+03 9.688092635000000882e+03 9.688292634999999791e+03 9.688492635000000519e+03 9.688692634999999427e+03 9.688892635000000155e+03 9.689092635000000882e+03 9.689320320000000720e+03 9.689575689999999668e+03 9.689858744999999544e+03 9.690169484000000011e+03 9.690507908999999927e+03 9.690874018000000433e+03 9.691267813000000388e+03 9.691689291999999114e+03 9.692138456000000588e+03 9.692615304999999353e+03 9.693119839000000866e+03 9.693652057999999670e+03 9.694211961999999403e+03 9.694799549999999726e+03 9.695414823999999498e+03 9.696057781999999861e+03 9.696728425999999672e+03 9.697426754000000074e+03 9.698152766999999585e+03 9.698906466000000364e+03 9.699687848999999915e+03 9.700496916000000056e+03 9.701333668999999645e+03 9.702198107000000164e+03 9.703090229999999792e+03 9.704010037000000011e+03 9.704957529999999679e+03 9.705932706999999937e+03 9.706935568999999305e+03 9.707966116999999940e+03 9.709024348999999347e+03 9.710110265999999683e+03 9.711232722999999169e+03 9.712367372999999134e+03 9.713514214000000720e+03 9.714673247999999148e+03 9.715844472999999198e+03 9.717027889999999388e+03 9.718223498999999720e+03 9.719431300000000192e+03 9.720651293000000805e+03 9.721883477999999741e+03 9.723127855000000636e+03 9.724384422999999515e+03 9.725653184000000692e+03 9.726934135999999853e+03 9.728227279999999155e+03 9.729532617000000755e+03 9.730850145000000339e+03 9.732179865000000063e+03 9.733521776999999929e+03 9.734875880999999936e+03 9.736242177000000083e+03 9.737620664000000033e+03 9.739011344000000463e+03 9.740414215000000695e+03 9.741829278999999588e+03 9.743256534000000102e+03 9.744695981000000756e+03 9.746147619999999733e+03 9.747611451999999190e+03 9.749087475000000268e+03 9.750575688999999329e+03 9.752076096000000689e+03 9.753588695000000371e+03 9.755113484999999855e+03 9.756650467999999819e+03 9.758199641999999585e+03 9.759761008999999831e+03 9.761334566999999879e+03 9.762920317000000068e+03 9.764518259000000398e+03 9.766128393000000870e+03 9.767750718999999663e+03 9.769385237000000416e+03 9.771031945999999152e+03 9.772690848000000187e+03 9.774361941999999544e+03 9.776045227000000523e+03 9.777740703999999823e+03 9.779448373999999603e+03 9.781168234999999186e+03 9.782900288000000728e+03 9.784644533000000592e+03 9.786400970000000598e+03 9.788169598000000406e+03 9.789950419000000693e+03 9.791743431999999302e+03 9.793548635999999533e+03 9.795366031999999905e+03 9.797195621000000756e+03 9.799037400999999591e+03 9.800891373000000385e+03 9.802757536999999502e+03 9.804635893000000578e+03 9.806526440999999977e+03 9.808429180999999517e+03 9.810344112000000678e+03 9.812271236000000499e+03 9.814210552000000462e+03 9.816162059000000227e+03 9.818125758000000133e+03 9.820101649000000180e+03 9.822089733000000706e+03 9.824090007999999216e+03 9.826102474999999686e+03 9.828127132999999958e+03 9.830163984000000710e+03 9.832213026999999784e+03 9.834274261000000479e+03 9.836347687999999835e+03 9.838433306000000812e+03 9.840531117000000449e+03 9.842641118999999890e+03 9.844763312999999471e+03 9.846897698999999193e+03 9.849044277000000875e+03 9.851203047000000879e+03 9.853374008000000686e+03 9.855557161999999153e+03 9.857752507999999580e+03 9.859960044999999809e+03 9.862179775000000518e+03 9.864411695999999210e+03 9.866655808999999863e+03 9.868912114000000656e+03 9.871180610999999772e+03 9.873461300000000847e+03 9.875754181000000244e+03 9.878059253999999783e+03 9.880376517999999123e+03 9.882705975000000763e+03 9.885047623000000385e+03 9.887401464000000487e+03 9.889767496000000392e+03 9.892145720000000438e+03 9.894536136000000624e+03 9.896938743999999133e+03 9.899353543999999602e+03 9.901780536000000211e+03 9.904219719999999143e+03 9.906671096000000034e+03 9.909134663000000728e+03 9.911610423000000083e+03 9.914098373999999239e+03 9.916598517000000356e+03 9.919110851999999795e+03 9.921635379999999714e+03 9.924172098999999434e+03 9.926721009000000777e+03 9.929282112000000780e+03 9.931855406999999104e+03 9.934440893999999389e+03 9.937038571999999476e+03 9.939648443000000043e+03 9.942270505000000412e+03 9.944904758999999103e+03 9.947551204999999754e+03 9.950209844000000885e+03 9.952880673999999999e+03 9.955563695999999254e+03 9.958258909000000131e+03 9.960966314999999668e+03 9.963685912999999346e+03 9.966417702000000645e+03 9.969161684000000605e+03 9.971917857000000367e+03 9.974686222000000271e+03 9.977466780000000654e+03 9.980259529000000839e+03 9.983064469999999346e+03 9.985881601999999475e+03 9.988710927000000083e+03 9.991552444000000833e+03 9.994406152999999904e+03 9.997272053000000597e+03 1.000015014599999995e+04 1.000304042999999911e+04 1.000594290600000022e+04 1.000885757399999966e+04 1.001178443499999958e+04 1.001472348699999930e+04 1.001767473000000064e+04 1.002063816600000064e+04 1.002361379400000078e+04 1.002660161399999924e+04 1.002960162499999933e+04 1.003261382899999990e+04 1.003563822400000026e+04 1.003867481100000077e+04 1.004172358999999960e+04 1.004478456100000039e+04 1.004785772399999951e+04 1.005094307900000058e+04 1.005404062599999997e+04 1.005715036499999951e+04 1.006027229500000067e+04 1.006340641800000049e+04 1.006655273200000011e+04 1.006971123900000021e+04 1.007288193700000011e+04 1.007606482700000015e+04 1.007925990900000033e+04 1.008246718300000066e+04 1.008568664899999931e+04 1.008891830699999991e+04 1.009216215700000066e+04 1.009541819799999939e+04 1.009868643200000042e+04 1.010196685699999944e+04 1.010525947400000041e+04 1.010856428400000004e+04 1.011188128499999948e+04 1.011521047800000088e+04 1.011855186300000059e+04 1.012190544000000045e+04 1.012527120900000045e+04 1.012864916900000026e+04 1.013203932200000054e+04 1.013544166600000062e+04 1.013885620299999937e+04 1.014228293099999973e+04 1.014572185100000024e+04 1.014917296399999941e+04 1.015263626800000020e+04 1.015611176399999931e+04 1.015959945100000004e+04 1.016309933099999944e+04 1.016661140300000079e+04 1.017013566600000013e+04 1.017367212199999994e+04 1.017722076899999956e+04 1.018078160899999966e+04 1.018435463999999956e+04 1.018793986299999960e+04 1.019153727799999979e+04 1.019514688500000011e+04 1.019876868400000058e+04 1.020240267499999936e+04 1.020604885699999977e+04 1.020970723200000066e+04 1.021337779899999987e+04 1.021706055700000070e+04 1.022075550699999985e+04 1.022446264999999948e+04 1.022818198400000074e+04 1.023191351000000031e+04 1.023565722800000003e+04 1.023941313799999989e+04 1.024318123899999955e+04 1.024696153299999969e+04 1.025075401899999997e+04 1.025455869600000005e+04 1.025837556500000028e+04 1.026220462699999916e+04 1.026604587999999967e+04 1.026989932500000032e+04 1.027376496199999929e+04 1.027764279100000022e+04 1.028153281199999947e+04 1.028543502500000068e+04 1.028934942899999987e+04 1.029327602599999955e+04 1.029721481400000084e+04 1.030116579500000080e+04 1.030512896700000056e+04 1.030910433100000046e+04 1.031309188800000084e+04 1.031709163599999920e+04 1.032110357499999918e+04
